ticker,source_etf,country_code,region,section,weight,shares,price
AMR,WLS,UN,,Materials,0.001642,10.224,167.44
002812,WLS,C2,,Materials,0.001637,271.463422,44.79
ANTM,WLS,IJ,,Materials,0.001607,8398.252,3310.0
603979,WLS,C1,,Materials,0.001601,174.657809,68.08
000657,WLS,C2,,Materials,0.001601,638.107226,18.63
CEMARGOS,WLS,CX,,Materials,0.001594,616.456,10480.0
PTTGC,WLS,TB,,Materials,0.001591,2148.423,25.25
600392,WLS,C1,,Materials,0.001584,490.79144,23.96
5741,WLS,JT,,Materials,0.001583,147.724,1705.0
4043,WLS,JT,,Materials,0.001579,67.41,3726.0
NFIL,WLS,IS,,Materials,0.001573,30.682,4741.1001
000960,WLS,C2,,Materials,0.001568,460.824546,25.27
CENX,WLS,UW,,Materials,0.001547,51.498,31.32
000708,WLS,C2,,Materials,0.001543,815.065,14.06
2233,WLS,HK,,Materials,0.001529,3649.22,3.4
004020,WLS,KP,,Materials,0.001529,69.582,32550.0
APAM,WLS,NA,,Materials,0.001529,42.736,32.24
002409,WLS,C2,,Materials,0.001524,133.25975,84.94
AAUC,WLS,CT,,Materials,0.001513,89.069,24.83
SACCO,WLS,AB,,Materials,0.00151,147.634,40.0
002078,WLS,C2,,Materials,0.00151,782.469834,14.33
603260,WLS,C1,,Materials,0.001509,226.031,49.56
3401,WLS,JT,,Materials,0.001504,183.357,1304.5
KAYAN,WLS,AB,,Materials,0.001504,974.983,6.03
NIC,WLS,AT,,Materials,0.001492,3042.65,0.78
LLOYDSME,WLS,IS,,Materials,0.001489,102.478,1344.2
ACC,WLS,IS,,Materials,0.001481,72.636,1885.6
4205,WLS,JT,,Materials,0.001481,144.476,1630.0
CMPC,WLS,CC,,Materials,0.00148,1143.762,1280.0
000878,WLS,C2,,Materials,0.001479,561.015927,19.58
4118,WLS,JT,,Materials,0.001474,55.902,4193.0
USAR,WLS,UQ,,Materials,0.001461,49.036,31.07
300395,WLS,C2,,Materials,0.001451,146.234948,73.69
5301,WLS,JT,,Materials,0.001448,207.248,1111.0
ORA,WLS,AT,,Materials,0.001442,1119.036,2.05
002738,WLS,C2,,Materials,0.001442,202.017726,53.01
5463,WLS,JT,,Materials,0.001437,180.438,1266.5
GRUPOARG,WLS,CX,,Materials,0.001432,327.816,17700.0
PNR,WLS,AT,,Materials,0.001431,387.811,5.87
688065,WLS,C1,,Materials,0.00143,201.961141,52.59
3330,WLS,HK,,Materials,0.00143,616.468,18.82
000893,WLS,C2,,Materials,0.001425,258.734333,40.9
IPX,WLS,AT,,Materials,0.001425,276.377,8.2
HOC,WLS,LN,,Materials,0.001423,315.764,353.8
603379,WLS,C1,,Materials,0.001419,170.934131,61.66
601212,WLS,C1,,Materials,0.001418,2073.336863,5.08
300037,WLS,C2,,Materials,0.001417,209.378154,50.25
GEF,WLS,UN,,Materials,0.001402,25.035,58.39
YACCO,WLS,AB,,Materials,0.001398,169.329,32.28
PRN,WLS,AT,,Materials,0.001397,776.695,2.86
SVM,WLS,CT,,Materials,0.001377,209.432,9.61
AYA,WLS,CT,,Materials,0.001371,125.248,16.0
SGM,WLS,AT,,Materials,0.00137,158.709,13.73
VZLA,WLS,CT,,Materials,0.001368,318.946,6.27
HUN,WLS,UN,,Materials,0.001368,163.711,8.71
601233,WLS,C1,,Materials,0.001356,673.338336,14.95
SLVM,WLS,UN,,Materials,0.001355,33.749,41.85
RSG,WLS,AT,,Materials,0.001347,1993.132,1.075
BEKB,WLS,BB,,Materials,0.001346,31.195,38.9
TRCL,WLS,IS,,Materials,0.001344,121.991,1018.65
GCC*,WLS,MF,,Materials,0.001342,155.935,164.85
4208,WLS,JT,,Materials,0.00134,95.766,2226.0
ILCO,WLS,IT,,Materials,0.001336,3.957,114600.0
4114,WLS,JT,,Materials,0.001335,118.766,1788.0
603737,WLS,C1,,Materials,0.001332,206.588892,47.89
002155,WLS,C2,,Materials,0.001325,437.54237,22.49
SSABA,WLS,SS,,Materials,0.001317,203.484,64.24
600985,WLS,C1,,Materials,0.001316,754.112439,12.96
TKO,WLS,CT,,Materials,0.001314,307.785,6.24
002380,WLS,KP,,Materials,0.001309,5.043,384500.0
600497,WLS,C1,,Materials,0.001306,1411.306534,6.87
300054,WLS,C2,,Materials,0.001301,264.472211,36.52
TTCH,WLS,IS,,Materials,0.00128,131.123,903.05
600141,WLS,C1,,Materials,0.001267,308.91166,30.45
METC,WLS,UW,,Materials,0.001265,28.469,46.33
002683,WLS,C2,,Materials,0.001265,212.80063,44.14
WCH,WLS,GY,,Materials,0.001261,17.257,65.85
LIIL,WLS,IS,,Materials,0.001257,18.761,6198.5
600352,WLS,C1,,Materials,0.001252,910.932921,10.21
TRS,WLS,UW,,Materials,0.001251,35.698,36.53
600282,WLS,C1,,Materials,0.001251,1726.225483,5.38
USLM,WLS,UW,,Materials,0.001249,10.649,122.31
000737,WLS,C2,,Materials,0.001246,533.320603,17.35
LIF,WLS,CT,,Materials,0.001232,63.947,28.15
5471,WLS,JT,,Materials,0.001226,152.107,1282.5
IE,WLS,UA,,Materials,0.001224,85.408,14.94
3941,WLS,JT,,Materials,0.001222,211.253,920.0
CIA,WLS,AT,,Materials,0.001215,402.635,4.8
LUBEREF,WLS,AB,,Materials,0.001211,50.585,93.6
103140,WLS,KP,,Materials,0.001208,14.321,125000.0
ELM,WLS,LN,,Materials,0.001208,575.382,164.8
600126,WLS,C1,,Materials,0.001207,945.612942,9.48
VCT,WLS,FP,,Materials,0.001207,17.659,61.6
MAU,WLS,CT,,Materials,0.001199,256.078,6.84
4272,WLS,JT,,Materials,0.001196,139.367,1365.0
600884,WLS,C1,,Materials,0.00119,629.835601,14.03
BREE,WLS,LN,,Materials,0.001189,279.418,334.0
189,WLS,HK,,Materials,0.001183,761.967,12.6
4061,WLS,JT,,Materials,0.001183,82.597,2279.0
ATYM,WLS,LN,,Materials,0.001177,140.621,657.0
600873,WLS,C1,,Materials,0.001176,798.78085,10.93
IVL,WLS,TB,,Materials,0.001175,1864.157,21.5
011790,WLS,KP,,Materials,0.00117,16.647,104100.0
KALU,WLS,UW,,Materials,0.001165,15.651,77.57
014680,WLS,KP,,Materials,0.001164,7.733,223000.0
4206,WLS,JT,,Materials,0.00116,51.45,3586.0
002271,WLS,C2,,Materials,0.001158,668.835964,12.86
USM,WLS,IS,,Materials,0.001154,227.237,469.65
DN,WLS,IS,,Materials,0.001153,59.609,1789.3
CU,WLS,IS,,Materials,0.00115,113.724,935.5
ALLEI,WLS,SS,,Materials,0.001149,152.834,74.6
ACT,WLS,GY,,Materials,0.001147,6.593,156.8
ARI,WLS,SJ,,Materials,0.001142,110.931,18484.0
DRD,WLS,SJ,,Materials,0.001138,415.622,4916.0
300487,WLS,C2,,Materials,0.001128,142.146334,58.93
MBMA,WLS,IJ,,Materials,0.001124,30861.813,630.0
QAMC,WLS,QD,,Materials,0.001115,2734.217,1.55
600486,WLS,C1,,Materials,0.001114,113.511686,72.85
GRNG,WLS,SS,,Materials,0.001109,91.164,120.7
GOAU4,WLS,BS,,Materials,0.001106,612.565,10.1
000629,WLS,C2,,Materials,0.00109,2602.591614,3.11
300346,WLS,C2,,Materials,0.001087,193.523932,41.7
DFPC,WLS,IS,,Materials,0.001087,67.139,1497.0
DRR,WLS,AT,,Materials,0.001087,420.535,4.11
WS,WLS,UN,,Materials,0.001086,36.933,30.66
BGL,WLS,AT,,Materials,0.001073,1452.3,1.175
1717,WLS,TT,,Materials,0.001073,816.223,41.9
600331,WLS,C1,,Materials,0.001072,739.648,10.76
605589,WLS,C1,,Materials,0.001069,236.99256,33.48
1722,WLS,TT,,Materials,0.001064,688.965,49.25
000830,WLS,C2,,Materials,0.001058,534.848286,14.69
CHE-U,WLS,CT,,Materials,0.001057,115.054,13.43
AMG,WLS,NA,,Materials,0.001055,31.744,29.94
HCP,WLS,IS,,Materials,0.001052,282.262,344.55
000709,WLS,C2,,Materials,0.001049,2894.393905,2.69
9939,WLS,TT,,Materials,0.001047,261.835,127.5
EID,WLS,IS,,Materials,0.001039,93.592,1026.5
INKP,WLS,IJ,,Materials,0.001038,2287.223,7850.0
CRBN,WLS,NA,,Materials,0.001036,55.211,16.92
CYL,WLS,AT,,Materials,0.001032,226.061,7.26
005290,WLS,KQ,,Materials,0.001031,32.604,46850.0
AMAK,WLS,AB,,Materials,0.001028,52.006,77.3
600801,WLS,C1,,Materials,0.001025,376.397182,20.22
IMD,WLS,AT,,Materials,0.001023,443.413,3.67
5857,WLS,JT,,Materials,0.001022,73.746,2205.0
002203,WLS,C2,,Materials,0.001016,560.316383,13.47
4766,WLS,TT,,Materials,0.001009,84.245,382.0
2689,WLS,HK,,Materials,0.001005,1527.235,5.34
SCL,WLS,UN,,Materials,0.001002,21.703,48.13
603650,WLS,C1,,Materials,0.001001,167.709394,44.32
002430,WLS,C2,,Materials,0.000997,273.938342,27.03
CSNA3,WLS,BS,,Materials,0.000996,661.588,8.42
1785,WLS,TT,,Materials,0.000995,501.09,63.3
4617,WLS,JT,,Materials,0.000988,44.196,3555.0
PTRO,WLS,IJ,,Materials,0.000987,2412.567,7075.0
LTR,WLS,AT,,Materials,0.00098,1551.486,1.005
QACCO,WLS,AB,,Materials,0.000973,89.398,42.56
002318,WLS,C2,,Materials,0.000971,273.607802,26.35
603225,WLS,C1,,Materials,0.00097,426.903263,16.87
002831,WLS,C2,,Materials,0.000969,260.543794,27.63
KIO,WLS,SJ,,Materials,0.000967,55.08,31522.0
APEX,WLS,DH,,Materials,0.000959,899.669,4.08
300699,WLS,C2,,Materials,0.000958,232.77856,30.55
CHMB,WLS,IS,,Materials,0.000956,177.354,498.35
HSCH,WLS,IS,,Materials,0.000953,193.593,455.5
MFPC,WLS,EC,,Materials,0.000946,1592.265,29.45
WLCO,WLS,IS,,Materials,0.000946,103.089,848.25
4041,WLS,JT,,Materials,0.000941,44.886,3335.0
JSAW,WLS,IS,,Materials,0.000934,418.914,206.31
600808,WLS,C1,,Materials,0.000933,1676.968885,4.13
000703,WLS,C2,,Materials,0.000932,1008.733004,6.86
PTCIL,WLS,IS,,Materials,0.000928,5.283,16247.0
4046,WLS,JT,,Materials,0.000927,90.213,1635.0
300285,WLS,C2,,Materials,0.000923,279.173524,24.56
ALS,WLS,CT,,Materials,0.000922,41.351,32.57
ATLP,WLS,IS,,Materials,0.00092,14.11,6032.0
OBM,WLS,AT,,Materials,0.000918,1168.164,1.25
7966,WLS,JT,,Materials,0.00091,39.078,3705.0
000683,WLS,C2,,Materials,0.0009,1041.246937,6.42
000825,WLS,C2,,Materials,0.000899,1597.935808,4.18
ECVT,WLS,UN,,Materials,0.000899,113.002,8.29
5451,WLS,JT,,Materials,0.000896,110.207,1293.0
ABREL,WLS,IS,,Materials,0.000893,50.732,1627.7
601118,WLS,C1,,Materials,0.000875,1198.239784,5.42
002145,WLS,C2,,Materials,0.000873,1065.86821,6.08
9958,WLS,TT,,Materials,0.000872,165.474,168.0
TCL/A,WLS,CT,,Materials,0.000871,65.866,19.32
4045,WLS,JT,,Materials,0.000863,92.154,1490.0
601020,WLS,C1,,Materials,0.000861,229.590116,27.86
2006,WLS,TT,,Materials,0.000857,444.281,61.5
2504,WLS,TT,,Materials,0.000856,794.314,34.35
002407,WLS,C2,,Materials,0.00085,333.32112,18.93
301219,WLS,C2,,Materials,0.000845,82.52081,76.0
000060,WLS,C2,,Materials,0.000834,1046.528493,5.92
688116,WLS,C1,,Materials,0.000832,102.596435,60.23
CTALPEKA,WLS,MF,,Materials,0.00083,5558.537,2.86
000723,WLS,C2,,Materials,0.000824,1232.973263,4.96
SASA,WLS,TI,,Materials,0.00082,11531.455,3.1
975,WLS,HK,,Materials,0.00082,553.222,12.02
4023,WLS,JT,,Materials,0.000817,34.468,3770.0
4772,WLS,TT,,Materials,0.000815,77.827,334.0
SZG,WLS,GY,,Materials,0.000815,22.116,33.22
601069,WLS,C1,,Materials,0.000815,202.254,29.91
NK,WLS,FP,,Materials,0.000812,33.713,21.72
4914,WLS,JT,,Materials,0.000812,86.18,1499.0
600595,WLS,C1,,Materials,0.00081,1122.213431,5.36
002756,WLS,C2,,Materials,0.000807,150.948431,39.7
1907,WLS,TT,,Materials,0.000805,1022.884,25.1
SHYAMMET,WLS,IS,,Materials,0.000805,79.715,933.9
301035,WLS,C2,,Materials,0.000805,73.803,80.95
011780,WLS,KP,,Materials,0.000801,10.932,108600.0
601137,WLS,C1,,Materials,0.000801,227.222727,26.17
CSTRL,WLS,IS,,Materials,0.000801,369.251,200.51
VUL,WLS,AT,,Materials,0.0008,187.653,6.78
5384,WLS,JT,,Materials,0.000796,53.615,2361.0
4095,WLS,JT,,Materials,0.00079,93.392,1345.0
003022,WLS,C2,,Materials,0.000789,269.66,21.74
348370,WLS,KQ,,Materials,0.000788,17.111,68200.0
357780,WLS,KQ,,Materials,0.000787,4.039,288500.0
002312,WLS,C2,,Materials,0.000784,529.014814,11.01
300390,WLS,C2,,Materials,0.000781,232.610221,24.94
3863,WLS,JT,,Materials,0.000779,106.905,1159.0
1314,WLS,TT,,Materials,0.000775,3343.076,7.39
301217,WLS,C2,,Materials,0.000774,193.388,29.71
WPK,WLS,CT,,Materials,0.000771,27.233,41.36
BRAP4,WLS,BS,,Materials,0.00077,252.25,17.06
688281,WLS,C1,,Materials,0.000767,76.31979,74.64
FERTIGLB,WLS,DH,,Materials,0.000766,1145.582,2.56
4966,WLS,JT,,Materials,0.000765,10.025,12130.0
000877,WLS,C2,,Materials,0.000764,843.73,6.72
600301,WLS,C1,,Materials,0.00076,177.118894,31.87
5703,WLS,JT,,Materials,0.000752,57.637,2076.0
ORBIA*,WLS,MF,,Materials,0.000751,884.026,16.27
002379,WLS,C2,,Materials,0.00075,318.18465,17.5
603077,WLS,C1,,Materials,0.000749,2472.782124,2.25
UNIP6,WLS,BS,,Materials,0.000748,53.517,78.2
ARTO,WLS,IS,,Materials,0.000748,183.047,378.0
600259,WLS,C1,,Materials,0.000748,94.202055,58.95
NVG,WLS,PL,,Materials,0.000747,213.566,3.154
BPCC,WLS,KK,,Materials,0.000746,386.489,618.0
VCT,WLS,LN,,Materials,0.000746,86.97,673.0
5232,WLS,JT,,Materials,0.000741,30.876,3815.0
PCBL,WLS,IS,,Materials,0.000735,175.471,387.55
000959,WLS,C2,,Materials,0.000734,1242.394,4.39
2015,WLS,TT,,Materials,0.000734,358.982,65.2
600378,WLS,C1,,Materials,0.000734,174.248,31.27
051915,WLS,KP,,Materials,0.000732,7.673,141400.0
ELK,WLS,NO,,Materials,0.000731,279.323,27.56
002895,WLS,C2,,Materials,0.000726,170.14667,31.7
MTAL,WLS,UN,,Materials,0.000724,61.818,12.21
300568,WLS,C2,,Materials,0.000719,376.012582,14.19
002226,WLS,C2,,Materials,0.000713,741.698398,7.14
010060,WLS,KP,,Materials,0.000713,12.209,86500.0
SUMICHEM,WLS,IS,,Materials,0.000712,124.786,527.75
6693,WLS,HK,,Materials,0.000708,176.354,32.56
002428,WLS,C2,,Materials,0.000701,182.8736,28.46
BYRCS,WLS,IB,,Materials,0.000695,12.839,5003.0498
601677,WLS,C1,,Materials,0.000692,348.237128,14.75
7947,WLS,JT,,Materials,0.000691,44.38,2477.0
DVP,WLS,AT,,Materials,0.000691,245.804,4.47
000902,WLS,C2,,Materials,0.00069,351.32533,14.59
TRPZ,WLS,IT,,Materials,0.00069,45.501,5150.0
1866,WLS,HK,,Materials,0.00069,730.409,7.66
SXC,WLS,UN,,Materials,0.000687,83.443,8.58
EASTPIPE,WLS,AB,,Materials,0.000687,20.008,134.2
PARADEEP,WLS,IS,,Materials,0.000686,358.249,177.15
TIME,WLS,IS,,Materials,0.000684,284.656,222.24
000898,WLS,C2,,Materials,0.000682,1835.306,2.76
002010,WLS,C2,,Materials,0.000678,780.631743,6.45
PDI,WLS,AT,,Materials,0.000677,1939.591,0.555
600361,WLS,C1,,Materials,0.000675,1150.082049,4.36
SCHI,WLS,IS,,Materials,0.000669,47.128,1312.1
600688,WLS,C1,,Materials,0.000665,1790.252,2.76
ABUK,WLS,EC,,Materials,0.000665,616.593,53.5
SAP,WLS,SJ,,Materials,0.000664,554.289,2150.0
002497,WLS,C2,,Materials,0.00066,322.717506,15.19
601208,WLS,C1,,Materials,0.00066,251.10052,19.52
600022,WLS,C1,,Materials,0.000658,2995.677874,1.63
457190,WLS,KP,,Materials,0.000651,20.102,48000.0
000935,WLS,C2,,Materials,0.000649,213.763292,22.55
002240,WLS,C2,,Materials,0.000642,256.282284,18.61
600623,WLS,C1,,Materials,0.000641,526.324758,9.05
3865,WLS,JT,,Materials,0.000641,107.39,950.0
FOM,WLS,CT,,Materials,0.000634,244.38,3.79
GODPI,WLS,IS,,Materials,0.000634,240.663,243.54
4634,WLS,JT,,Materials,0.000631,32.877,3055.0
IBST,WLS,LN,,Materials,0.000631,389.908,127.0
601702,WLS,C1,,Materials,0.000627,266.542,17.47
001203,WLS,C2,,Materials,0.000626,357.997,12.99
600295,WLS,C1,,Materials,0.000622,429.411,10.76
000422,WLS,C2,,Materials,0.000621,304.786219,15.12
ASPN,WLS,UN,,Materials,0.000615,80.697,7.95
5423,WLS,JT,,Materials,0.000615,67.834,1441.0
ASPI,WLS,UR,,Materials,0.000614,72.317,8.85
7864,WLS,JT,,Materials,0.000613,35.776,2724.0
ALCO,WLS,AB,,Materials,0.000612,69.043,34.64
603256,WLS,C1,,Materials,0.000611,134.145,33.81
YNCCO,WLS,AB,,Materials,0.000608,140.844,16.88
1773,WLS,TT,,Materials,0.000608,133.578,145.0
4633,WLS,JT,,Materials,0.000606,43.039,2240.0
RMT,WLS,IS,,Materials,0.000605,23.903,2340.8
OMN,WLS,SJ,,Materials,0.000603,144.776,7473.0
SOCCO,WLS,AB,,Materials,0.000603,87.589,26.9
NCKL,WLS,IJ,,Materials,0.0006,9055.601,1145.0
GSM,WLS,UR,,Materials,0.000599,118.058,5.285
000778,WLS,C2,,Materials,0.000595,1109.691041,3.98
JUBLINGR,WLS,IS,,Materials,0.000594,84.402,651.2
300910,WLS,C2,,Materials,0.000593,82.861878,53.12
ERA,WLS,FP,,Materials,0.000592,8.84,60.4
600456,WLS,C1,,Materials,0.000592,133.777711,32.87
000688,WLS,C2,,Materials,0.000589,284.99,15.34
RYI,WLS,UN,,Materials,0.000589,26.857,22.85
601992,WLS,C1,,Materials,0.000588,2334.921753,1.87
4770,WLS,TT,,Materials,0.000586,62.095,301.0
5602,WLS,JT,,Materials,0.000585,51.86,1795.0
300777,WLS,C2,,Materials,0.000584,123.118111,35.25
301526,WLS,C2,,Materials,0.000584,701.508,6.18
297,WLS,HK,,Materials,0.000579,2992.571,1.57
688300,WLS,C1,,Materials,0.000577,67.611373,63.4
ELO,WLS,NO,,Materials,0.000577,134.587,45.1
3101,WLS,JT,,Materials,0.000573,82.512,1105.0
SPPT,WLS,IS,,Materials,0.000571,65.972,801.15
017960,WLS,KP,,Materials,0.000568,25.599,32900.0
4368,WLS,JT,,Materials,0.000567,17.655,5110.0
MTUS,WLS,UN,,Materials,0.000567,35.814,16.5
PFGRUPOA,WLS,CX,,Materials,0.000562,199.781,11400.0
601568,WLS,C1,,Materials,0.000561,1043.361,3.99
1515,WLS,JT,,Materials,0.000558,52.24,1699.0
INCO,WLS,IJ,,Materials,0.000557,2120.626,4540.0
FNXP,WLS,IS,,Materials,0.000556,266.603,192.94
SEML,WLS,IS,,Materials,0.000556,90.556,567.65
WA1,WLS,AT,,Materials,0.000554,42.385,20.8
002096,WLS,C2,,Materials,0.000552,292.157,14.03
PETKM,WLS,TI,,Materials,0.000551,1241.856,19.34
BASF,WLS,IS,,Materials,0.000549,11.06,4591.5
KOZAL,WLS,TI,,Materials,0.000548,960.75,24.88
639,WLS,HK,,Materials,0.000547,1562.081,2.84
4975,WLS,JT,,Materials,0.000544,18.82,4600.0
300446,WLS,C2,,Materials,0.000542,236.714831,17.01
TESB,WLS,BB,,Materials,0.00054,18.605,26.15
MSLH,WLS,LN,,Materials,0.000539,252.292,167.8
002408,WLS,C2,,Materials,0.000537,795.996216,5.01
4189,WLS,JT,,Materials,0.000537,31.393,2719.0
6490,WLS,JT,,Materials,0.000536,18.641,4570.0
3983,WLS,HK,,Materials,0.000533,1795.69,2.41
SAWCEM,WLS,AB,,Materials,0.000531,75.724,27.4
3880,WLS,JT,,Materials,0.000526,97.274,860.0
JKLC,WLS,IS,,Materials,0.000525,57.064,851.5
AFE,WLS,SJ,,Materials,0.000524,96.443,9758.0
4958,WLS,JT,,Materials,0.000524,30.093,2770.0
NUF,WLS,AT,,Materials,0.000523,371.541,2.24
SCGP,WLS,TB,,Materials,0.00052,974.507,18.2
1409,WLS,TT,,Materials,0.000519,1160.389,14.25
LNZ,WLS,AV,,Materials,0.000516,18.44,25.2
2211,WLS,TT,,Materials,0.000515,167.6,97.9
601969,WLS,C1,,Materials,0.000514,429.625,8.89
688146,WLS,C1,,Materials,0.000514,88.887,42.93
PX,WLS,PM,,Materials,0.000514,3103.037,10.06
600782,WLS,C1,,Materials,0.000511,891.111802,4.26
7821,WLS,JT,,Materials,0.000509,41.189,1966.0
011170,WLS,KP,,Materials,0.000508,11.515,65400.0
ARCCO,WLS,AB,,Materials,0.000508,90.534,21.93
AMBP,WLS,UN,,Materials,0.000504,143.199,3.67
1313,WLS,HK,,Materials,0.000501,2183.674,1.86
RMKF,WLS,IS,,Materials,0.000498,83.447,552.0
GRAV,WLS,IS,,Materials,0.000496,27.938,1642.4
5009,WLS,TT,,Materials,0.000495,445.542,35.45
300180,WLS,C2,,Materials,0.000492,493.096845,7.41
9696,WLS,HK,,Materials,0.000491,91.001,43.78
SMGR,WLS,IJ,,Materials,0.000491,3276.497,2590.0
601005,WLS,C1,,Materials,0.000489,2327.81824,1.56
338,WLS,HK,,Materials,0.000486,2813.624,1.4
OYAKC,WLS,TI,,Materials,0.000484,969.86,21.76
CPBI,WLS,IS,,Materials,0.000482,57.883,770.1
VO,WLS,IS,,Materials,0.000479,25.581,1730.1
600299,WLS,C1,,Materials,0.000478,366.2,9.7
GUBRF,WLS,TI,,Materials,0.000478,71.045,293.25
5482,WLS,JT,,Materials,0.000476,29.259,2590.0
GHCL,WLS,IS,,Materials,0.00047,68.432,634.9
NUVOCO,WLS,IS,,Materials,0.000468,99.928,432.85
323,WLS,HK,,Materials,0.000467,1369.13,2.77
MEPC,WLS,AB,,Materials,0.000467,66.664,27.42
INTP,WLS,IJ,,Materials,0.000465,1306.864,6150.0
GNFC,WLS,IS,,Materials,0.000464,86.247,498.0
KNPL,WLS,IS,,Materials,0.000464,173.311,247.5
METSB,WLS,FH,,Materials,0.000462,151.08,2.758
2610,WLS,HK,,Materials,0.00046,89.435,41.7
CFP,WLS,CT,,Materials,0.000459,53.356,12.58
5352,WLS,JT,,Materials,0.000457,17.619,4130.0
2245,WLS,HK,,Materials,0.000454,148.639,24.8
A4N,WLS,AT,,Materials,0.000452,899.222,0.8
TKIM,WLS,IJ,,Materials,0.000452,1089.487,7175.0
KRDMD,WLS,TI,,Materials,0.000451,740.513,26.54
1712,WLS,TT,,Materials,0.000446,329.191,43.2
VSL,WLS,AT,,Materials,0.000442,94.903333,7.41
7970,WLS,JT,,Materials,0.000441,37.085,1891.0
ALTR,WLS,PL,,Materials,0.000438,79.288,4.98
LMC,WLS,MK,,Materials,0.000437,281.572,6.83
EACCO,WLS,AB,,Materials,0.000432,62.561,27.0
DEWA,WLS,IJ,,Materials,0.000429,20862.002,356.0
SMR,WLS,AT,,Materials,0.000429,298.924,2.28
4099,WLS,JT,,Materials,0.000427,28.97,2344.0
603733,WLS,C1,,Materials,0.000425,135.556,23.26
2014,WLS,TT,,Materials,0.000423,848.729,15.9
2314,WLS,HK,,Materials,0.000416,1152.311,2.93
002827,WLS,C2,,Materials,0.000415,77.28,39.87
CITYC,WLS,AB,,Materials,0.000414,104.991,15.43
5273,WLS,JT,,Materials,0.000413,8.092,8120.0
SCI,WLS,MK,,Materials,0.000411,512.842,3.53
ADMR,WLS,IJ,,Materials,0.000406,5122.216,1370.0
ZIIC,WLS,AB,,Materials,0.000405,47.956,33.0
826,WLS,HK,,Materials,0.000402,1091.402,2.99
347,WLS,HK,,Materials,0.000398,1411.062,2.29
102710,WLS,KQ,,Materials,0.000395,9.526,61400.0
TROX,WLS,UN,,Materials,0.000393,116.967,3.5
1904,WLS,TT,,Materials,0.000391,715.916,17.4
4996,WLS,JT,,Materials,0.00039,82.097,756.0
2023,WLS,TT,,Materials,0.000389,826.698,15.0
1723,WLS,TT,,Materials,0.000389,145.744,85.0
120110,WLS,KP,,Materials,0.000388,16.385,35050.0
FINEORG,WLS,IS,,Materials,0.000384,7.665,4636.1001
4956,WLS,JT,,Materials,0.000384,48.324,1263.0
KOZAA,WLS,TI,,Materials,0.000378,185.308,88.85
KKF,WLS,IB,,Materials,0.000376,67.559,515.25
ACI,WLS,IS,,Materials,0.000376,54.307,640.0
340,WLS,HK,,Materials,0.000375,1076.019,2.83
ASMN,WLS,IS,,Materials,0.000374,49.91,692.55
1104,WLS,TT,,Materials,0.000373,394.284,30.2
STO3,WLS,GY,,Materials,0.000373,2.538,132.6
RHIM,WLS,LN,,Materials,0.000373,14.011,2090.0
9907,WLS,TT,,Materials,0.000372,659.285,18.0
5122,WLS,JT,,Materials,0.000372,11.688,5060.0
OCI,WLS,NA,,Materials,0.00037,91.103,3.66
7917,WLS,JT,,Materials,0.000369,54.604,1074.0
